t,touch_FL, touch_FR, touch_RL, touch_RR
4.807500, 103.832271, 102.717817, 137.022879, 136.448008 
4.810000, 101.659778, 100.556658, 134.978426, 134.211850 
4.812500, 99.414452, 98.323152, 132.834473, 131.887072 
4.815000, 97.123835, 96.030512, 130.609645, 129.493322 
4.817500, 94.791689, 93.688651, 128.310413, 127.038325 
4.820000, 92.417459, 91.302135, 125.937628, 124.522330 
4.822500, 89.998071, 88.876430, 123.492309, 121.446277 
4.825000, 87.554307, 86.425862, 120.999267, 118.986155 
4.827500, 85.088683, 83.945298, 118.456594, 116.534094 
4.830000, 82.608156, 81.440906, 115.862125, 114.014437 
4.832500, 80.122001, 78.925268, 113.222468, 111.424985 
4.835000, 77.637345, 76.406681, 110.545248, 108.773860 
4.837500, 75.159268, 73.890539, 107.836447, 106.069068 
4.840000, 72.694256, 71.381647, 105.101116, 103.320224 
4.842500, 70.253490, 68.882285, 102.349970, 100.529976 
4.845000, 67.840708, 66.400244, 99.587739, 97.707512 
4.847500, 65.463718, 63.939695, 96.820435, 94.861222 
4.850000, 63.127605, 61.389431, 94.046003, 91.996580 
4.852500, 60.841509, 59.145165, 91.286713, 89.135731 
4.855000, 58.593087, 56.980467, 88.534644, 86.279936 
4.857500, 56.312416, 54.842940, 85.781447, 83.432408 
4.860000, 54.353544, 52.735518, 83.063300, 80.606338 
4.862500, 52.457101, 50.664098, 80.375600, 77.672594 
4.865000, 50.594728, 48.640157, 77.716923, 75.086942 
4.867500, 48.780563, 46.667578, 75.094798, 72.534131 
4.870000, 47.029221, 44.744367, 72.410170, 70.000059 
4.872500, 45.350009, 42.883364, 70.089751, 67.486446 
4.875000, 43.739810, 41.097819, 67.816202, 65.004347 
4.877500, 42.199920, 39.399956, 65.566057, 62.565182 
4.880000, 40.735761, 37.797040, 63.345625, 60.178134 
4.882500, 39.355269, 36.291610, 61.167204, 57.848887 
4.885000, 38.068362, 34.885676, 59.045698, 55.578626 
4.887500, 36.881340, 33.578797, 56.988315, 53.375136 
4.890000, 35.799835, 32.368529, 55.004864, 51.241059 
4.892500, 34.825729, 31.251050, 53.100554, 49.182489 
4.895000, 33.953433, 30.228128, 51.277882, 47.207004 
4.897500, 33.177717, 29.303597, 49.537970, 45.322465 
4.900000, 32.506532, 28.480702, 47.880068, 43.534941 
4.902500, 32.011589, 27.758833, 46.316192, 41.849207 
4.905000, 31.632503, 27.137955, 44.846295, 40.266810 
4.907500, 31.335548, 26.620619, 43.471411, 38.787653 
4.910000, 31.121427, 26.209444, 42.194446, 37.412781 
4.912500, 30.994864, 25.904747, 41.018537, 36.143085 
4.915000, 30.959366, 25.705728, 39.945930, 34.978990 
4.917500, 31.017052, 25.611943, 38.977594, 33.920942 
4.920000, 31.168545, 25.623528, 38.113236, 32.969774 
4.922500, 31.412996, 25.740743, 37.351571, 32.123046 
4.925000, 31.748431, 25.963493, 36.690759, 31.376580 
4.927500, 32.172404, 26.290858, 36.127744, 30.728807 
4.930000, 32.682509, 26.720747, 35.656239, 30.178198 
4.932500, 33.276578, 27.249793, 35.273354, 29.723330 
4.935000, 33.951797, 27.873732, 34.977822, 29.363893 
4.937500, 34.710224, 28.548828, 34.769657, 29.166902 
4.940000, 35.548222, 29.443910, 34.656479, 29.082434 
4.942500, 36.457533, 30.426502, 34.599354, 29.075449 
4.945000, 37.430074, 31.460894, 34.730595, 29.142755 
4.947500, 38.455768, 32.547736, 34.950117, 29.291850 
4.950000, 39.524927, 33.688891, 35.222922, 29.528149 
4.952500, 40.631863, 34.880491, 35.545396, 29.851198 
4.955000, 41.775644, 36.114144, 35.922588, 30.255006 
4.957500, 42.957404, 37.379394, 36.361337, 30.731000 
4.960000, 44.176987, 38.666439, 36.866669, 31.271300 
4.962500, 45.430706, 39.968358, 37.439510, 31.871033 
4.965000, 46.710806, 41.281958, 38.076073, 32.529041 
4.967500, 48.006541, 42.606962, 38.768965, 33.246931 
4.970000, 49.306295, 43.944035, 39.509402, 34.027006 
4.972500, 50.599862, 45.292594, 40.289577, 34.870000 
4.975000, 51.880025, 46.649315, 41.104268, 35.773536 
4.977500, 53.142897, 48.007853, 41.951183, 36.731851 
4.980000, 54.387045, 49.359785, 42.830061, 37.736767 
4.982500, 55.611879, 50.696289, 43.741032, 38.779436 
4.985000, 56.816006, 52.009867, 44.682978, 39.852096 
4.987500, 57.996209, 53.295446, 45.652532, 40.949207 
4.990000, 59.147367, 54.550525, 46.644065, 42.067587 
4.992500, 60.263245, 55.774421, 47.650557, 43.205646 
4.995000, 61.967981, 59.339828, 48.692548, 44.352059 
4.997500, 65.282688, 60.978463, 49.699608, 45.534492 
5.000000, 66.037022, 61.912175, 50.658083, 46.713997 
5.002500, 67.391321, 63.483775, 52.238646, 48.552894 
5.005000, 69.409273, 65.711203, 54.481920, 51.975329 
5.007500, 71.537484, 68.026166, 57.264349, 56.631380 
5.010000, 73.584506, 70.335986, 61.479717, 59.076700 
5.012500, 75.539438, 72.586618, 64.189418, 61.521370 
5.015000, 77.411526, 74.734373, 66.291754, 63.975271 
5.017500, 79.240750, 76.775993, 68.408013, 66.384587 
5.020000, 81.049254, 78.725627, 70.538516, 68.727986 
5.022500, 82.827658, 80.599113, 72.668389, 71.012384 
5.025000, 84.552118, 82.412132, 74.776257, 73.260119 
5.027500, 86.201502, 84.179849, 76.840551, 75.488391 
5.030000, 87.764930, 85.911386, 78.847488, 77.705307 
5.032500, 89.250412, 87.598290, 80.805140, 79.897490 
5.035000, 90.666053, 89.230319, 82.720736, 82.053049 
5.037500, 92.018304, 90.799253, 84.598294, 84.163586 
5.040000, 93.312054, 92.298858, 86.438946, 86.223833 
5.042500, 94.549679, 93.725925, 88.241853, 88.230519 
5.045000, 95.731251, 95.079907, 90.004929, 90.182139 
5.047500, 96.855580, 96.361849, 91.725462, 92.078238 
5.050000, 97.921044, 97.573568, 93.400552, 93.918929 
5.052500, 98.926097, 98.717153, 95.027440, 95.704566 
5.055000, 99.869511, 99.794711, 96.603704, 97.435541 
5.057500, 100.750515, 100.808201, 98.127389, 99.112147 
5.060000, 101.568868, 101.759351, 99.597076, 100.734491 
5.062500, 102.324871, 102.649617, 101.011896, 102.302474 
5.065000, 103.019340, 103.480198, 102.371495, 103.815805 
5.067500, 103.653531, 104.252082, 103.675965, 105.274052 
5.070000, 104.229053, 104.966120, 104.925756, 106.676720 
5.072500, 104.747767, 105.623102, 106.121574, 108.023328 
5.075000, 105.211685, 106.223839, 107.264291, 109.313486 
5.077500, 105.622890, 106.769226, 108.354862, 110.546963 
5.080000, 105.983459, 107.260297, 109.394256, 111.723728 
5.082500, 106.295419, 107.698255, 110.383419, 112.843984 
5.085000, 106.560718, 108.084483, 111.323246, 113.908168 
5.087500, 106.781211, 108.420537, 112.214579, 114.916944 
5.090000, 106.958670, 108.708127, 113.058212, 115.871174 
5.092500, 107.094798, 108.949088, 113.854916, 116.771888 
5.095000, 107.191248, 109.145343, 114.605458, 117.620243 
5.097500, 107.249650, 109.298866, 115.310630, 118.417484 
5.100000, 107.271632, 109.411653, 115.971265, 119.164909 
5.102500, 107.258834, 109.485688, 116.588264, 119.863842 
5.105000, 107.212925, 109.522925, 117.162596, 120.515605 
5.107500, 107.135605, 109.525275, 117.695310, 121.121512 
5.110000, 107.028605, 109.494591, 118.187527, 121.682855 
5.112500, 106.893680, 109.432674, 118.640434, 122.200903 
5.115000, 106.732600, 109.341274, 119.055272, 122.676910 
5.117500, 106.547137, 109.222093, 119.433321, 123.112116 
5.120000, 106.339055, 109.076791, 119.775886, 123.507756 
5.122500, 106.110092, 108.907000, 120.084284, 123.865067 
5.125000, 105.861952, 108.714322, 120.359828, 124.185294 
5.127500, 105.596298, 108.500339, 120.603822, 124.469692 
5.130000, 105.314742, 108.266612, 120.817549, 124.719529 
5.132500, 105.018843, 108.014680, 121.002271, 124.936084 
5.135000, 104.710105, 107.746065, 121.159224, 125.120645 
5.137500, 104.389980, 107.462260, 121.289617, 125.274505 
5.140000, 104.059864, 107.164729, 121.394636, 125.398955 
5.142500, 103.721104, 106.854905, 121.475444, 125.495282 
5.145000, 103.114738, 106.536583, 121.534008, 125.563380 
5.147500, 102.291057, 106.216146, 121.574908, 125.603452 
5.150000, 101.514612, 105.895360, 121.601095, 125.617879 
5.152500, 100.782196, 105.574745, 121.613486, 125.608268 
5.155000, 100.107456, 105.083313, 121.611494, 125.576906 
5.157500, 99.505746, 104.347229, 121.593350, 125.527320 
5.160000, 99.021342, 103.656567, 121.558673, 125.461535 
5.162500, 98.584066, 103.009552, 121.508280, 125.381198 
5.165000, 98.170019, 102.402701, 121.443695, 125.287226 
5.167500, 97.928157, 101.813211, 121.366654, 125.181804 
5.170000, 97.704390, 101.283966, 121.275929, 125.063333 
5.172500, 97.480972, 100.859650, 121.170749, 124.929499 
5.175000, 97.259669, 100.447973, 121.052965, 124.781983 
5.177500, 97.041415, 100.049533, 120.923894, 124.622045 
5.180000, 96.824522, 99.830203, 120.786691, 124.451667 
5.182500, 96.609675, 99.613632, 120.640053, 124.269347 
5.185000, 96.398650, 99.392781, 120.483823, 124.075153 
5.187500, 96.192857, 99.170359, 120.318564, 123.870225 
5.190000, 95.992799, 98.948237, 120.145089, 123.655839 
5.192500, 95.798769, 98.727791, 119.964162, 123.433020 
5.195000, 95.611182, 98.510233, 119.776506, 123.202582 
5.197500, 95.430501, 98.296594, 119.582868, 122.965235 
5.200000, 95.257151, 98.087677, 119.384016, 122.721629 
5.202500, 95.091499, 97.884083, 119.180714, 122.472364 
5.205000, 94.933870, 97.686276, 118.973696, 122.217997 
5.207500, 94.784501, 97.494634, 118.763813, 121.948377 
5.210000, 94.641359, 97.308690, 118.489220, 121.418083 
5.212500, 94.504445, 97.126007, 118.117981, 120.876475 
5.215000, 94.376684, 96.948846, 117.758808, 120.329462 
5.217500, 94.260739, 96.779553, 117.378095, 119.817256 
5.220000, 94.156893, 96.619073, 117.010791, 119.328487 
5.222500, 94.064930, 96.468157, 116.663813, 118.860602 
5.225000, 93.984471, 96.327456, 116.337505, 118.416151 
5.227500, 93.914810, 96.197272, 116.031211, 117.995910 
5.230000, 93.855109, 96.077639, 115.743513, 117.599182 
5.232500, 93.804597, 95.968444, 115.473003, 117.224681 
5.235000, 93.762956, 95.869689, 115.209069, 116.890863 
5.237500, 93.730492, 95.781900, 114.951489, 116.610693 
5.240000, 93.707122, 95.704190, 114.700109, 116.452012 
5.242500, 93.691567, 95.635285, 114.471797, 116.291430 
5.245000, 93.682744, 95.573703, 114.258975, 116.129613 
5.247500, 93.680233, 95.518594, 114.057002, 115.967704 
5.250000, 93.684105, 95.469547, 113.865184, 115.806564 
5.252500, 93.694518, 95.426248, 113.684146, 115.646825 
5.255000, 93.711534, 95.388348, 113.514288, 115.488960 
5.257500, 93.735112, 95.355478, 113.355562, 115.333317 
5.260000, 93.765183, 95.327363, 113.211530, 115.179975 
5.262500, 93.810970, 95.304038, 113.088711, 115.028731 
5.265000, 93.941881, 95.283778, 112.988551, 114.881088 
5.267500, 94.105902, 95.265876, 112.910347, 114.735845 
5.270000, 94.265804, 95.250079, 112.831614, 114.593569 
5.272500, 94.422268, 95.236064, 112.752939, 114.454450 
5.275000, 94.576136, 95.223526, 112.675018, 114.318549 
5.277500, 94.727811, 95.212315, 112.598392, 114.185842 
5.280000, 94.877357, 95.202367, 112.523477, 114.056311 
5.282500, 95.024677, 95.193638, 112.450584, 113.929969 
5.285000, 95.169594, 95.186088, 112.379932, 113.806859 
5.287500, 95.311886, 95.179694, 112.311658, 113.687040 
5.290000, 95.451309, 95.174454, 112.245837, 113.570587 
5.292500, 95.587631, 95.170373, 112.182492, 113.457580 
5.295000, 95.720649, 95.167463, 112.121619, 113.348099 
5.297500, 95.850205, 95.165726, 112.063193, 113.242216 
5.300000, 95.976187, 95.165157, 112.007182, 113.139990 
5.302500, 96.094590, 95.196063, 111.953941, 113.041609 
5.305000, 96.208000, 95.232103, 111.903262, 112.946759 
5.307500, 96.316957, 95.267220, 111.854928, 112.855235 
5.310000, 96.421332, 95.301050, 111.808849, 112.767029 
5.312500, 96.521198, 95.333527, 111.765005, 112.682186 
5.315000, 96.616735, 95.364784, 111.723402, 112.600731 
5.317500, 96.707019, 95.408121, 111.683938, 112.522345 
5.320000, 96.792593, 95.451054, 111.646714, 112.447050 
5.322500, 96.873843, 95.491460, 111.611811, 112.374885 
5.325000, 96.951064, 95.529494, 111.579252, 112.305856 
5.327500, 97.024465, 95.565304, 111.549025, 112.239928 
5.330000, 97.094192, 95.599008, 111.521116, 112.177055 
5.332500, 97.160360, 95.630715, 111.495504, 112.117192 
5.335000, 97.223068, 95.660537, 111.472170, 112.060294 
5.337500, 97.282401, 95.688595, 111.451085, 112.006320 
5.340000, 97.337632, 95.715663, 111.444444, 111.955034 
5.342500, 97.388436, 95.741922, 111.450236, 111.906197 
5.345000, 97.435480, 95.766817, 111.457976, 111.859845 
5.347500, 97.479052, 95.790405, 111.467341, 111.815948 
5.350000, 97.519369, 95.812777, 111.478135, 111.774447 
5.352500, 97.556564, 95.834013, 111.490319, 111.735269 
5.355000, 97.590738, 95.854183, 111.503898, 111.698344 
5.357500, 97.621987, 95.873360, 111.518843, 111.663612 
5.360000, 97.650406, 95.891622, 111.535088, 111.631015 
5.362500, 97.676085, 95.909049, 111.552554, 111.600501 
5.365000, 97.699115, 95.925721, 111.571153, 111.572019 
5.367500, 97.719592, 95.941957, 111.592910, 111.545440 
5.370000, 97.737380, 95.958168, 111.620098, 111.520534 
5.372500, 97.752420, 95.973833, 111.648988, 111.497388 
5.375000, 97.764959, 95.988926, 111.679039, 111.475998 
5.377500, 97.775231, 96.003480, 111.709666, 111.456322 
5.380000, 97.783397, 96.017539, 111.740628, 111.438289 
5.382500, 97.789567, 96.031148, 111.771877, 111.421823 
5.385000, 97.793836, 96.044355, 111.803396, 111.406854 
5.387500, 97.796289, 96.057205, 111.835138, 111.393317 
5.390000, 97.797011, 96.069749, 111.867036, 111.381157 
5.392500, 97.796082, 96.082036, 111.899010, 111.370320 
5.395000, 97.793576, 96.094113, 111.930977, 111.360759 
5.397500, 97.789570, 96.106024, 111.962860, 111.352428 
5.400000, 97.785503, 96.115969, 111.990362, 111.371271 
5.402500, 97.779995, 96.125430, 112.017492, 111.393206 
5.405000, 97.772985, 96.134621, 112.044543, 111.414781 
5.407500, 97.764689, 96.143576, 112.070895, 111.435928 
5.410000, 97.755291, 96.152322, 112.096219, 111.456657 
5.412500, 97.744942, 96.160859, 112.120459, 111.477027 
5.415000, 97.733779, 96.169174, 112.143666, 111.497098 
5.417500, 97.721930, 96.177246, 112.165904, 111.516901 
5.420000, 97.709514, 96.185060, 112.187227, 111.536446 
5.422500, 97.696638, 96.192606, 112.207677, 111.555729 
5.425000, 97.683391, 96.199882, 112.227287, 111.574740 
5.427500, 97.669991, 96.206870, 112.245588, 111.594682 
5.430000, 97.656924, 96.213516, 112.260952, 111.620058 
5.432500, 97.643454, 96.219897, 112.276269, 111.645471 
5.435000, 97.629678, 96.225986, 112.291288, 111.670747 
5.437500, 97.615717, 96.231803, 112.305614, 111.695547 
5.440000, 97.601657, 96.237376, 112.319046, 111.719700 
5.442500, 97.587564, 96.242729, 112.331538, 111.743175 
